;year;selling_price;km_driven;seats;mileage;max_power;torque_nm;torque_rpm;engine;fuel_Diesel;fuel_LPG;fuel_Petrol;seller_type_Individual;seller_type_Trustmark Dealer;transmission_Manual;owner_Fourth & Above Owner;owner_Second Owner;owner_Test Drive Car;owner_Third Owner;brand_mte
931;2014;12.959846800844963;11.050905878263567;7.0;18.06;63.0;182.5;1650.0;2523;1;0;0;1;0;1;0;1;0;0;13.125778956838943
932;2009;11.461642696843066;11.695255355062795;5.0;18.0;62.0;90.3;4200.0;995;0;0;1;1;0;1;0;0;0;1;12.230073877148204
933;2018;13.606024566142413;11.51293546492023;5.0;28.4;74.02;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.582314191919416
934;2018;13.910821646859095;11.002116507732017;5.0;17.0;121.3;151.0;4850.0;1591;0;0;1;1;0;1;0;0;0;0;12.732377766945795
935;2013;13.304686600863562;11.407576060361786;9.0;13.58;72.4;171.0;1800.0;2499;1;0;0;1;0;1;0;0;0;0;12.31084916538837
936;2014;13.217675375388819;10.819798284210286;7.0;20.77;88.76;200.0;1750.0;1248;1;0;0;1;0;1;0;1;0;0;12.733379320071503
937;2015;13.480039220276565;11.156264806643742;7.0;15.4;120.0;280.0;2300.0;2179;1;0;0;1;0;1;0;0;0;0;13.249365150181454
938;2010;12.611541086966115;10.596659732783579;5.0;16.0;57.5;108.0;4400.0;1061;1;0;0;1;0;1;0;0;0;0;13.10522755176041
939;2006;11.51293546492023;11.695255355062795;5.0;16.1;70.0;132.3;2500.0;1405;1;0;0;1;0;1;0;0;0;1;12.372006231181487
940;2013;13.122365377402328;12.180759965737863;8.0;14.0;75.0;200.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.3105550605254
941;2013;12.765691290604371;10.596659732783579;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.537573290567018
942;2008;11.51293546492023;10.596659732783579;5.0;16.8;62.0;122.50000000000001;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.381475991215144
943;2012;12.691583538230217;11.695255355062795;7.0;13.93;138.03;320.0;2200.0;2179;1;0;0;1;0;1;0;0;0;0;12.532790853007379
944;2012;12.301387370778713;12.793870421481676;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.610321010267194
945;1999;10.915106645867503;11.002116507732017;4.0;16.1;37.0;59.0;2500.0;796;0;0;1;1;0;1;0;1;0;0;12.718495094960668
946;2016;12.706850963741102;9.90353755128617;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.954385227808983
947;2014;13.081543466215237;10.518700218288165;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.236796944796414
948;2018;13.76421831620775;10.950824090522445;5.0;25.1;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;1;0;0;12.661798404580802
949;2011;12.611541086966115;11.608244735642321;5.0;16.2;110.0;235.20000000000002;2325.0;1493;1;0;0;1;0;1;0;1;0;0;12.945840655631471
950;2006;12.04355959836804;11.608244735642321;5.0;13.9;103.2;146.02;3000.0;1599;0;0;1;1;0;1;1;0;0;0;12.887983214795117
951;2013;13.652992804936396;11.695255355062795;8.0;12.99;100.57;200.0;2400.0;2494;1;0;0;1;0;1;0;1;0;0;13.501637367959246
952;2019;13.710151153416941;8.997147151515142;5.0;24.7;69.0;140.0;2400.0;1047;1;0;0;0;0;1;0;0;0;0;12.471970012358247
953;2015;14.096923772119156;11.647185342185407;7.0;12.99;100.6;200.0;2400.0;2494;1;0;0;0;0;1;0;1;0;0;13.456564593208489
954;2012;12.765691290604371;11.28966940732742;5.0;17.8;67.0;160.0;2000.0;1399;1;0;0;0;0;1;0;1;0;0;12.867064655800206
955;2012;12.959846800844963;11.309988870964506;5.0;20.0;68.0;160.0;2000.0;1399;1;0;0;0;0;1;0;0;0;0;12.919568288107808
956;2016;13.304686600863562;11.952482773246162;5.0;26.1;99.23;215.0;2375.0;1498;1;0;0;0;0;1;0;0;0;0;12.943839533569209
957;2014;13.527829818844937;11.527863337334436;5.0;22.7;89.84;204.0;2375.0;1498;1;0;0;0;0;1;0;0;0;0;12.870461464409532
958;2012;13.017005083966255;11.409407694857888;5.0;17.8;67.0;160.0;2000.0;1399;1;0;0;0;0;1;0;0;0;0;12.861188062406129
959;2010;12.691583538230217;11.36231185566055;5.0;25.5;99.23;215.0;2375.0;1498;1;0;0;0;0;1;0;1;0;0;12.913822232285197
960;2013;13.710151153416941;11.3508417348771;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;0;0;1;0;1;0;0;13.099287932656217
961;2013;12.765691290604371;11.984521575544218;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;0;0;1;0;1;0;0;12.414476428462539
962;2013;13.304686600863562;11.740315985131762;5.0;22.77;98.59;205.0;2500.0;1498;1;0;0;0;0;1;0;1;0;0;12.840319469735242
963;2019;13.910821646859095;9.210440366976517;5.0;17.0;121.3;151.0;4850.0;1591;0;0;1;1;0;1;0;0;0;0;12.876327215643062
964;2017;13.161586013632684;9.90353755128617;5.0;23.84;84.0;114.0;3500.0;1199;0;0;1;1;0;1;0;0;0;0;12.445783434522953
965;2015;13.69334405393293;12.04355959836804;7.0;15.4;120.0;280.0;2300.0;2179;1;0;0;1;0;1;0;0;0;0;13.213162670188794
966;2018;13.76421831620775;10.596659732783579;5.0;21.5;108.5;260.0;2125.0;1497;1;0;0;1;0;0;0;0;0;0;12.531628669936843
967;2008;12.345834587905333;11.695255355062795;5.0;17.0;118.0;146.0;4800.0;1497;0;0;1;1;0;1;0;1;0;0;13.111978873293175
968;2013;12.92391243868049;11.51293546492023;5.0;23.2;73.94;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;1;12.617713313450446
969;2011;12.611541086966115;11.608244735642321;5.0;17.8;68.0;159.74;2000.0;1399;1;0;0;1;0;1;0;0;0;1;12.927207370419282
970;2008;12.07254696717504;11.695255355062795;5.0;16.8;68.0;127.4;2500.0;1405;1;0;0;1;0;1;0;0;0;1;12.547907568517372
971;2000;11.58989576532275;12.235636302128867;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;1;0;0;0;12.577321043909848
972;2017;12.959846800844963;10.596659732783579;5.0;23.1;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.556478398542428
973;2011;12.513561021741964;12.04355959836804;5.0;16.52;123.7;305.0;2000.0;1991;1;0;0;1;0;1;1;0;0;0;12.23860020164016
974;2013;12.644330802262578;11.156264806643742;5.0;19.81;68.05;99.04;4500.0;1086;0;0;1;1;0;1;0;0;0;0;12.897078338855302
975;2017;13.933294482509151;11.561725152903833;5.0;21.38;88.7;219.7;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.701932469108376
976;2014;13.017005083966255;10.736418414365376;5.0;19.1;81.86;113.75;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.962068796717478
977;2011;12.868763195921677;11.289794413577894;5.0;22.07;73.9;180.0;2000.0;1199;1;0;0;1;0;1;0;1;0;0;13.065068328031161
978;2011;12.899222326086994;11.002116507732017;5.0;16.2;103.2;146.02;3000.0;1599;0;0;1;1;0;1;0;0;0;0;12.903977935258737
979;2015;13.541075028051122;11.156264806643742;5.0;25.1;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;1;13.140982567798602
980;2009;11.695255355062795;11.407576060361786;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;0;12.678083288657701
981;2019;13.537119853422677;10.12667110305036;5.0;28.4;74.02;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.763588438866616
982;2015;12.506180941677357;10.87806606028079;5.0;22.74;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;1;0;0;12.71922835139174
983;2011;12.429220196836383;11.407576060361786;7.0;13.55;118.35;250.0;2250.0;2179;1;0;0;1;0;1;0;1;0;0;12.49809685220968
984;2011;13.592368256649284;11.002116507732017;7.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.55085042028412
985;2014;14.137594781770806;11.918397239722838;7.0;13.0;168.5;343.0;2400.0;2982;1;0;0;1;0;1;0;0;0;0;13.410125287632232
986;2014;13.45883704259595;10.085850775128717;6.0;16.55;105.0;247.0;1900.0;2498;1;0;0;1;0;1;0;0;0;0;13.260803703802106
987;2016;13.017005083966255;11.51293546492023;7.0;24.2;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;1;0;0;12.994658100172167
988;2018;13.384729180332174;8.699681400989514;6.0;18.15;82.0;115.0;3550.0;1198;0;0;1;1;0;1;0;0;0;0;13.167897988262174
989;2013;13.76421831620775;10.813780332606648;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;0;0;0;13.19015927655414
990;2007;13.347107247525049;11.289794413577894;7.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;0;1;0;0;13.455015503671126
991;2000;12.206077645517674;11.51293546492023;5.0;17.3;60.0;78.0;4500.0;796;1;0;0;1;0;1;0;0;0;0;13.547640237139998
992;2019;13.304686600863562;9.210440366976517;5.0;21.21;81.8;113.0;4200.0;1197;0;0;1;1;0;0;0;0;0;0;12.671612947154843
993;2019;12.577639650232573;9.952325334619427;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.982140178097177
994;2013;12.278397958261774;10.12667110305036;5.0;20.92;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.53620806924814
995;2016;12.429220196836383;9.99884318585288;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.950435690808803
996;2017;13.527829818844937;10.819798284210286;7.0;24.52;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.723735832173206
997;2016;12.429220196836383;9.90353755128617;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.620105766748592
998;2017;13.76421831620775;9.61587214452889;7.0;15.4;117.3;145.0;4600.0;1497;0;0;1;1;0;0;0;0;0;0;13.034014676795133
999;2018;13.583579761650238;10.308985993422082;5.0;25.83;99.0;215.0;2375.0;1498;1;0;0;1;0;1;0;0;0;0;12.980271358999145
1000;2015;13.527829818844937;11.211833885608513;5.0;19.67;126.2;259.9;2325.0;1582;1;0;0;1;0;1;0;0;0;0;12.757250472406858
1001;2017;13.493928313146206;8.787372988731876;5.0;18.2;88.7;110.0;4800.0;1199;0;0;1;1;0;0;0;0;0;0;13.112853038592512
1002;2016;13.081543466215237;10.308985993422082;5.0;24.0;70.0;160.0;2125.0;1120;1;0;0;1;0;1;0;0;0;0;12.844563917830103
1003;2013;15.137266664613225;10.933124826700707;4.0;11.2;241.0;540.0;2000.0;2993;1;0;0;0;0;0;0;0;0;0;14.487046187741653
1004;2018;13.586098651497313;10.640173035110557;5.0;21.21;81.8;113.0;4200.0;1197;0;0;1;0;0;1;0;0;0;0;12.720580559132102
1005;2016;13.345508528717259;10.896757843893464;5.0;18.7;88.7;110.0;4800.0;1199;0;0;1;0;0;1;0;0;0;0;13.153525341063586
1006;2016;14.88022163978423;10.34177474101152;5.0;13.0;204.0;500.0;1700.0;2143;1;0;0;0;0;0;0;0;0;0;14.328319316828445
1007;2017;13.345508528717259;10.518700218288165;5.0;26.8;74.0;190.0;2000.0;1248;1;0;0;1;0;0;0;0;0;0;12.635419937102458
1008;2011;12.994532278619134;11.407576060361786;4.0;18.1;147.9;327.0;2600.0;1991;1;0;0;1;0;0;0;1;0;0;12.350619237444379
1009;2018;14.151983508870947;9.513034202048402;5.0;14.28;138.03;173.0;4000.0;1798;0;0;1;0;0;1;0;0;0;0;13.38008491751466
1010;2017;14.187074804051692;8.853808274977197;5.0;14.53;138.1;173.0;4000.0;1794;0;0;1;0;0;0;0;1;0;0;13.50847267502366
1011;2017;14.80876270134486;10.043292972227004;5.0;17.9;136.0;300.0;2300.0;2143;1;0;0;0;0;0;0;0;0;0;14.360664221533161
1012;2019;14.470437045184406;10.668978650219241;8.0;11.36;171.5;360.0;2300.0;2755;1;0;0;0;0;0;0;0;0;0;13.476013524380889
1013;2020;14.45736497045232;8.517393171418904;5.0;17.8;113.4;250.0;2125.0;1493;1;0;0;0;0;0;0;0;0;0;13.959897371739224
1014;2017;13.64709190633931;11.156264806643742;5.0;28.09;88.5;200.0;1750.0;1248;1;0;0;0;0;1;0;0;0;0;12.524676433387308
1015;2016;13.384729180332174;11.502885230075814;5.0;21.66;103.52;250.0;2000.0;1498;1;0;0;0;0;0;0;0;0;0;13.07229850579441
1016;2018;13.527829818844937;9.61587214452889;5.0;22.0;81.8;113.0;4200.0;1197;0;0;1;0;0;1;0;0;0;0;12.592279182466022
1017;2018;15.607270193858982;10.24555127050591;4.0;17.09;261.4;620.0;2250.0;2993;1;0;0;0;0;0;0;0;0;0;14.597646275714634
1018;2015;13.321215875492413;10.308985993422082;5.0;18.7;88.7;110.0;4800.0;1199;0;0;1;0;0;1;0;0;0;0;13.002647150822217
1019;2018;14.89392047945086;11.51293546492023;7.0;12.9;174.5;450.0;2000.0;2755;1;0;0;0;0;0;0;0;0;0;13.363197937032865
1020;2017;13.955273369904273;11.055798573538173;5.0;19.67;126.2;259.9;2325.0;1582;1;0;0;0;0;1;0;0;0;0;12.933138554070277
1021;2016;14.417091092943783;11.451060699493427;7.0;11.36;171.5;360.0;2300.0;2755;1;0;0;0;0;0;0;0;0;0;13.466066677047463
1022;2018;13.698977865303197;10.275085591132715;5.0;17.4;81.86;117.0;4000.0;1197;0;0;1;0;0;0;0;0;0;0;12.733405909239288
1023;2017;12.861001210669146;11.951186847493476;5.0;25.0;69.01;140.0;2400.0;1396;1;0;0;1;0;1;0;0;0;0;12.377825459297846
1024;2016;12.899222326086994;10.463131911491967;5.0;23.1;67.04;90.0;3500.0;998;0;0;1;1;0;0;0;0;0;0;12.61151883174816
1025;2018;13.217675375388819;10.819798284210286;5.0;24.0;73.97;190.24;2000.0;1186;1;0;0;1;0;1;0;0;0;0;12.715924099742422
1026;2010;12.506180941677357;12.128116509451258;7.0;14.8;80.0;186.20000000000002;1800.0;2499;1;0;0;1;0;1;0;0;0;0;12.291448958780075
1027;2013;12.206077645517674;12.07254696717504;5.0;19.09;69.0;135.0;2500.0;1396;1;0;0;1;0;1;0;1;0;0;12.568268581106382
1028;2016;12.644330802262578;9.350189267092581;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.907676097898594
1029;2019;13.45883704259595;8.006700845440367;5.0;25.4;73.97;190.25;2000.0;1186;1;0;0;1;0;1;0;0;0;0;12.827270711143791
1030;2015;13.081543466215237;11.289794413577894;5.0;22.1;74.0;190.0;1750.0;1248;1;0;0;1;0;1;0;1;0;0;12.276033175655192
1031;2005;11.407576060361786;10.596659732783579;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.700043750373766
1032;2005;11.289794413577894;10.596659732783579;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.559285888803924
1033;2015;12.765691290604371;11.407576060361786;5.0;23.2;73.94;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.699764141657885
1034;2017;13.304686600863562;11.51293546492023;5.0;23.65;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.733355960845728
1035;2011;12.765691290604371;11.695255355062795;5.0;13.5;115.0;277.5;1950.0;2179;1;0;0;1;0;1;0;0;0;1;13.10452837055755
1036;2018;13.554147092530322;10.819798284210286;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.561270429364523
1037;2012;12.765691290604371;10.12667110305036;5.0;21.03;65.0;160.0;2000.0;1461;1;0;0;1;0;1;0;0;0;0;13.089817085989171
1038;2011;13.304686600863562;10.819798284210286;8.0;12.05;120.0;290.0;2300.0;2179;1;0;0;1;0;1;0;0;0;1;13.117287569172744
1039;2016;13.527829818844937;11.170449240431308;7.0;18.49;100.0;240.0;2200.0;1493;1;0;0;1;0;1;0;0;0;0;13.206091847018277
1040;2016;12.73670383776449;10.596659732783579;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.732827554568967
1041;2018;13.384729180332174;10.367253014814716;5.0;18.6;81.86;114.73;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.829856610453115
1042;2014;12.611541086966115;11.082157933374816;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.861024293490273
1043;2014;12.230765258120545;9.61587214452889;5.0;22.74;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;1;0;0;12.692147881172913
1044;2012;12.449018824140563;11.156264806643742;5.0;20.8;65.0;160.0;2000.0;1461;1;0;0;1;0;1;0;1;0;0;13.076052955053242
1045;2017;13.384729180332174;8.517393171418904;5.0;18.16;86.8;112.0;4000.0;1196;0;0;1;1;0;1;0;0;0;0;12.968804114073194
1046;2017;12.54254845357358;10.819798284210286;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;1;0;0;12.949488292235333
1047;2011;11.51293546492023;11.289794413577894;5.0;17.2;53.5;83.30000000000001;2500.0;1396;1;0;0;1;0;1;0;0;0;0;12.48070626299679
1048;2014;13.26212705890841;11.156264806643742;9.0;13.58;72.4;171.0;1800.0;2499;1;0;0;1;0;1;0;1;0;0;12.284577239336928
1049;2017;13.567050480716235;10.596659732783579;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.720406556647028
1050;2013;13.054086677976365;11.964007453736912;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.214027036214857
1051;2015;13.864301674514206;11.407576060361786;7.0;15.4;120.0;280.0;2300.0;2179;1;0;0;1;0;1;0;0;0;0;13.13805281022364
1052;2011;12.323860125621126;11.289794413577894;5.0;19.81;68.05;99.04;4500.0;1086;0;0;1;1;0;1;0;1;0;0;12.91672556392091
1053;2004;11.407576060361786;11.407576060361786;5.0;13.4;46.3;122.50000000000001;2500.0;1405;0;0;1;1;0;1;0;0;0;1;12.723980380076638
1054;2004;11.289794413577894;11.289794413577894;5.0;13.4;125.0;90.0;3500.0;1405;0;0;1;1;0;0;0;0;0;1;12.913631046400218
1055;2012;12.611541086966115;11.289794413577894;6.0;13.93;138.03;320.0;2200.0;2179;1;0;0;1;0;1;0;0;0;0;13.363109269794034
1056;2012;12.468440756144114;11.156264806643742;5.0;21.03;65.0;160.0;2000.0;1461;1;0;0;1;0;1;0;1;0;0;13.207964859295538
1057;2009;11.407576060361786;10.819798284210286;5.0;16.0;63.0;90.16;4200.0;995;0;0;1;1;0;1;0;1;0;0;12.248393207029899
1058;2012;12.54254845357358;11.002116507732017;5.0;20.0;68.0;160.0;2000.0;1399;1;0;0;1;0;1;0;0;0;0;12.911775278507745
1059;2014;12.765691290604371;11.571203807011969;5.0;20.8;65.0;160.0;2000.0;1461;1;0;0;1;0;1;0;1;0;0;13.17609651211053
1060;2006;12.345834587905333;11.289794413577894;7.0;10.5;120.0;290.0;2300.0;2179;1;0;0;1;0;1;0;1;0;0;13.19867151842214
1061;2016;13.217675375388819;11.289794413577894;9.0;15.96;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.295595991309282
1062;2013;13.652992804936396;11.608244735642321;8.0;12.99;100.0;200.0;2400.0;2494;1;0;0;1;0;1;0;1;0;0;13.560231769058491
1063;2011;12.821260987319457;11.695255355062795;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;0;0;1;13.227684982536536
1064;2013;12.429220196836383;10.203629181337648;5.0;20.92;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.539268291765854
1065;2007;11.461642696843066;11.156264806643742;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.624478476043697
1066;2010;12.100717685412471;11.156264806643742;5.0;18.9;67.0;84.0;3500.0;1061;0;0;1;1;0;1;0;1;0;0;12.536962410155178
1067;2016;13.384729180332174;10.819798284210286;7.0;17.45;100.0;240.0;2200.0;1493;1;0;0;1;0;0;0;0;0;0;13.228444878174429
1068;2018;13.180634172318978;11.002116507732017;5.0;25.4;73.97;190.25;2000.0;1186;1;0;0;1;0;1;0;0;0;0;12.859534197666212
1069;2017;13.321215875492413;9.61587214452889;5.0;22.0;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.659825762548584
1070;2011;12.206077645517674;10.596659732783579;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.650070479272044
1071;2010;12.487488878546145;11.813037464800539;8.0;14.0;112.0;260.0;2000.0;2498;1;0;0;1;0;1;0;0;0;0;13.276582713650415
1072;2018;13.235693848424024;10.177362240256695;5.0;23.84;84.0;114.0;3500.0;1199;0;0;1;1;0;1;0;0;0;0;12.488300283671787
1073;2014;12.971542813248437;11.695255355062795;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.189940168154807
1074;2017;13.47442911525415;10.463131911491967;5.0;28.4;74.02;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.548472541303436
1075;2015;13.144126826131089;10.308985993422082;5.0;20.85;83.14;115.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.724203373731651
1076;2012;13.017005083966255;12.013706813470414;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.132206782399034
1077;2015;12.691583538230217;10.819798284210286;5.0;17.57;88.7;140.0;2750.0;1193;0;0;1;1;0;1;0;0;0;0;12.39683654134978
1078;2013;12.983101310070822;11.695255355062795;5.0;21.64;84.8;200.0;2000.0;1461;1;0;0;1;0;1;0;0;0;0;13.06408423011625
1079;2010;12.25486757159303;11.51293546492023;5.0;20.0;68.0;160.0;2000.0;1399;1;0;0;1;0;1;0;1;0;0;13.010084652256891
1080;2009;11.849404844423074;11.407576060361786;5.0;18.784;62.0;96.1;3000.0;1086;0;0;1;1;0;1;0;0;0;1;12.628251877510756
1081;2007;11.982935344196433;11.695255355062795;5.0;15.0;104.68;1421.0;4100.0;1586;0;0;1;1;0;1;0;1;0;0;12.575678264384363
1082;2017;13.384729180332174;11.156264806643742;7.0;17.5;91.1;130.0;4000.0;1373;0;0;1;1;0;1;0;1;0;0;12.655402246257562
1083;2008;12.429220196836383;11.407576060361786;5.0;13.5;123.7;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.666868193565975
1084;2014;12.676079399771027;11.184435286790631;5.0;18.6;81.83;114.7;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.722594344206925
1085;2017;12.577639650232573;10.819798284210286;5.0;23.01;67.0;91.0;4250.0;999;0;0;1;1;0;1;0;0;0;0;13.010625543914422
1086;1996;12.001511614739405;8.517393171418904;5.0;16.1;37.0;59.0;2500.0;796;1;0;0;1;0;1;0;1;0;0;13.125240275769846
1087;2013;11.289794413577894;10.308985993422082;4.0;25.4;37.48;51.0;4000.0;624;0;0;1;1;0;1;0;0;0;0;12.405848095090448
1088;2017;13.910821646859095;9.90353755128617;7.0;14.1;147.94;320.0;2250.0;2179;1;0;0;1;0;1;0;0;0;0;12.435781254594225
1089;2015;13.304686600863562;11.608244735642321;5.0;26.21;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.678035047418465
1090;2017;12.73670383776449;10.12667110305036;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;13.059340981527331
1091;2014;13.527829818844937;11.695255355062795;7.0;12.99;100.6;200.0;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.484214089214811
1092;2006;11.51293546492023;10.596659732783579;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;0;12.632817904793225
1093;2019;12.886643575525625;9.210440366976517;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.834898115120549
1094;2010;12.206077645517674;11.082157933374816;5.0;18.9;67.0;84.0;3500.0;1061;0;0;1;1;0;1;0;0;0;0;12.526728472527488
1095;2019;13.017005083966255;9.210440366976517;5.0;21.94;61.7;85.0;3000.0;1196;0;0;0;1;0;1;0;0;0;0;12.74461712866372
1096;2012;12.100717685412471;11.608244735642321;5.0;13.87;75.0;110.0;3000.0;1390;0;0;1;1;0;1;0;1;0;0;13.148164864476858
1097;2008;12.154784614286667;11.695255355062795;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.206267219094862
1098;2015;12.644330802262578;11.184435286790631;5.0;15.37;73.0;101.0;3000.0;1196;0;0;1;1;0;1;0;0;0;0;12.562830635858713
1099;2014;12.768544351446794;11.397525836740476;5.0;23.2;73.94;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.521014532793654
1100;2006;12.154784614286667;11.451060699493427;5.0;17.4;104.0;148.0;3500.0;1599;0;0;1;1;0;1;0;1;0;0;12.372566963400198
1101;2015;12.323860125621126;11.695255355062795;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;1;0;0;12.891073153858896
1102;2012;11.775297421715827;11.608244735642321;5.0;16.2;62.1;90.3;4200.0;995;0;0;1;1;0;1;0;0;0;0;12.231567037870404
1103;2018;13.815511557963774;10.819798284210286;5.0;28.09;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.696501040449604
1104;2004;10.915106645867503;11.407576060361786;5.0;16.8;62.0;122.50000000000001;2500.0;1405;1;0;0;1;0;1;0;0;0;1;12.590526445148326
1105;2014;12.706850963741102;10.043292972227004;5.0;18.2;82.4;108.5;5000.0;1199;0;0;1;1;0;1;0;0;0;0;12.224166342387482
1106;2013;12.019749091416921;10.819798284210286;5.0;16.8;34.2;59.0;2500.0;796;0;0;1;1;0;1;0;0;0;0;12.7169718002005
1107;2013;12.206077645517674;12.611541086966115;8.0;14.0;112.0;260.0;2000.0;2498;1;0;0;1;0;1;0;0;0;0;13.285126928261684
1108;2011;11.849404844423074;10.819798284210286;5.0;20.92;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;1;12.589643544950675
1109;2017;12.821260987319457;11.849404844423074;5.0;21.94;61.7;85.0;3000.0;1196;0;0;0;1;0;1;0;0;0;0;12.760568581633928
1110;2019;13.487007879880162;9.680406499268875;5.0;17.4;81.86;117.0;4000.0;1197;0;0;1;1;0;0;0;0;0;0;12.868753726626654
1111;2015;13.122365377402328;11.744045122410057;5.0;21.19;88.73;219.66;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.754090873240218
1112;2019;13.25339339419516;9.61587214452889;5.0;20.14;81.86;113.75;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.903681608070567
1113;2010;12.25486757159303;12.206077645517674;5.0;17.5;85.8;114.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.561257525522311
1114;2009;11.695255355062795;11.695255355062795;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;0;12.5902032276776
1115;2005;11.461642696843066;11.695255355062795;5.0;15.3;83.0;115.0;3200.0;1341;0;0;1;1;0;1;1;0;0;0;12.954623244276661
1116;2010;12.185875040240456;11.608244735642321;5.0;16.95;78.9;111.8;4000.0;1197;0;0;1;1;0;0;0;0;0;1;12.714007130243674
1117;2016;12.879019669789754;10.545367754151743;5.0;15.37;73.0;101.0;3000.0;1196;0;0;1;1;0;1;0;0;0;0;12.640307326061512
