Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;Neighborhood;Condition1;Condition2;HouseStyle;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;Foundation;BsmtFinType1;BsmtFinType2;Heating;Functional;GarageType;SaleType;SaleCondition;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;Street_Pave;LotShape_IR2;LotShape_IR3;LotShape_Reg;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;LandSlope_Mod;LandSlope_Sev;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;ExterQual_Fa;ExterQual_Gd;ExterQual_TA;ExterCond_Fa;ExterCond_Gd;ExterCond_Po;ExterCond_TA;BsmtQual_Fa;BsmtQual_Gd;BsmtQual_TA;BsmtCond_Gd;BsmtCond_Po;BsmtCond_TA;BsmtExposure_Gd;BsmtExposure_Mn;BsmtExposure_No;HeatingQC_Fa;HeatingQC_Gd;HeatingQC_Po;HeatingQC_TA;CentralAir_Y;Electrical_FuseF;Electrical_FuseP;Electrical_Mix;Electrical_SBrkr;KitchenQual_Fa;KitchenQual_Gd;KitchenQual_TA;GarageFinish_RFn;GarageFinish_Unf;GarageQual_Fa;GarageQual_Gd;GarageQual_Po;GarageQual_TA;GarageCond_Fa;GarageCond_Gd;GarageCond_Po;GarageCond_TA;PavedDrive_P;PavedDrive_Y
793;60;7;5;0.0;862.0;0.0;255.0;1117.0;886;0;2013;1.0;0.0;2;1;3;2.0;180;130;0;0;0;0;0;11;10;335295.31707317074;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;269790.0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
794;20;8;5;140.0;0.0;0.0;1496.0;1496.0;0;0;1496;0.0;0.0;2;0;3;2.0;168;130;0;0;0;0;0;0;0;225379.83720930232;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;231690.65573770492;230093.83333333334;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;225000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
795;60;7;5;0.0;0.0;0.0;712.0;712.0;809;0;1895;0.0;0.0;2;1;3;2.0;143;46;0;0;0;0;500;14;12;192854.50632911394;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;194500.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
796;60;6;6;130.0;0.0;0.0;650.0;650.0;676;0;1564;0.0;0.0;2;1;3;2.0;0;50;0;0;204;0;0;30;29;186555.7966101695;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;171000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
797;20;6;5;148.0;0.0;0.0;660.0;660.0;0;0;1285;0.0;0.0;1;1;3;2.0;138;0;0;0;0;0;0;30;30;136793.13513513515;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;175942.37962962964;168112.38732394367;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;143500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
798;20;5;5;0.0;570.0;0.0;203.0;773.0;0;0;773;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;55;55;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;146526.62376237623;110000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
799;60;9;5;860.0;0.0;0.0;1926.0;1926.0;1174;0;3140;0.0;0.0;3;1;4;3.0;144;78;0;0;0;0;0;1;0;316270.6233766234;184495.49206349207;181169.40553633217;210051.76404494382;218876.93356643355;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;274945.41803278687;272291.752;485000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
800;50;5;7;252.0;569.0;0.0;162.0;731.0;787;0;1768;1.0;0.0;1;1;3;1.0;0;0;264;0;0;0;0;70;57;142591.36;142475.4814814815;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;132291.07534246575;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;175000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
801;60;6;5;0.0;462.0;0.0;154.0;616.0;1072;0;1688;1.0;0.0;2;1;4;2.0;403;114;185;0;0;0;400;11;11;212565.42857142858;142475.4814814815;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;200000.0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
802;30;4;7;0.0;197.0;0.0;999.0;1196.0;0;0;1196;1.0;0.0;1;0;2;2.0;0;0;0;0;0;0;0;91;17;100123.78378378379;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;151852.7027027027;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;109900.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
803;60;7;5;0.0;648.0;0.0;80.0;728.0;728;0;1456;1.0;0.0;2;1;3;2.0;36;18;0;0;0;0;0;3;3;197965.77333333335;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;150655.07692307694;161328.94736842104;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;189000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
804;60;9;5;424.0;0.0;0.0;1734.0;1734.0;1088;0;2822;0.0;0.0;3;1;4;3.0;52;170;0;0;192;0;0;1;0;316270.6233766234;184495.49206349207;181169.40553633217;210051.76404494382;218876.93356643355;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;274945.41803278687;272291.752;582933.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
805;20;5;5;0.0;812.0;0.0;124.0;936.0;0;0;1128;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;52;52;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;151852.7027027027;182511.3508500773;182021.19537815126;146385.48387096773;194411.47318611987;173401.8366219416;149600.0;118000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
806;20;7;5;256.0;0.0;0.0;1417.0;1417.0;0;0;1428;0.0;0.0;2;0;3;2.0;0;60;0;0;0;0;0;0;0;225379.83720930232;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;227680.0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
807;80;5;5;0.0;400.0;480.0;100.0;980.0;0;0;980;0.0;0.0;2;0;3;1.0;68;0;0;0;0;0;0;39;39;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;161573.06818181818;164917.12962962964;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;135500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
808;70;5;6;0.0;1309.0;0.0;15.0;1324.0;504;0;1576;2.0;0.0;1;1;3;2.0;0;312;0;0;0;0;0;86;5;124834.05172413793;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;223500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
809;80;5;5;1047.0;516.0;128.0;380.0;1024.0;0;0;1086;1.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;40;40;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;161573.06818181818;151101.0;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;159950.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
810;75;5;5;0.0;0.0;0.0;849.0;849.0;1063;0;2138;0.0;0.0;2;0;2;2.0;40;156;0;0;0;0;0;111;44;128225.30088495575;184495.49206349207;181169.40553633217;157354.54545454544;218876.93356643355;179803.6792189679;107385.55;114060.55;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;106000.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0
811;20;6;6;99.0;663.0;377.0;0.0;1040.0;0;0;1309;1.0;0.0;1;1;3;2.0;265;0;0;0;0;648;0;32;7;189050.0684931507;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;161573.06818181818;164364.13043478262;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;181000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
812;120;6;5;169.0;662.0;0.0;186.0;848.0;0;0;848;1.0;0.0;1;0;1;2.0;140;0;0;0;0;0;0;4;4;197965.77333333335;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;138780.88888888888;175202.21953255427;144500.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
813;20;5;5;0.0;0.0;0.0;540.0;540.0;0;0;1044;0.0;0.0;1;0;2;2.0;0;0;0;0;0;0;54;58;58;100123.78378378379;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;160570.68421052632;173401.8366219416;167377.41666666666;55993.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0
814;20;6;6;243.0;608.0;0.0;834.0;1442.0;0;0;1442;0.0;0.0;1;1;4;1.0;0;0;275;0;0;0;500;49;49;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;143973.2558139535;175202.21953255427;157900.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
815;50;5;7;0.0;0.0;0.0;686.0;686.0;564;0;1250;0.0;1.0;1;1;3;1.0;207;0;96;0;0;0;0;88;56;128219.7;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;162990.0;155905.15384615384;132291.07534246575;165519.28265524626;182511.3508500773;166632.16666666666;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;116000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0
816;20;7;5;442.0;0.0;0.0;1649.0;1649.0;0;0;1661;0.0;0.0;2;0;3;2.0;0;34;0;0;0;0;0;12;12;197965.77333333335;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;224900.0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
817;20;5;6;0.0;486.0;0.0;522.0;1008.0;0;0;1008;0.0;0.0;1;0;2;1.0;0;0;120;0;0;0;0;52;52;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;194573.0;195818.0;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;137000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
818;20;8;5;148.0;1218.0;0.0;350.0;1568.0;0;0;1689;1.0;0.0;2;0;3;3.0;150;59;0;0;0;0;0;6;6;156270.1224489796;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;231690.65573770492;230093.83333333334;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;271000.0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
819;80;6;7;80.0;504.0;0.0;506.0;1010.0;0;0;1052;1.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;39;39;212565.42857142858;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;155000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
820;120;7;5;128.0;733.0;0.0;625.0;1358.0;0;0;1358;1.0;0.0;2;0;2;2.0;192;35;0;0;0;0;0;1;0;316270.6233766234;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;224000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
821;60;7;5;0.0;0.0;0.0;798.0;798.0;842;0;1640;0.0;0.0;2;1;3;2.0;0;45;0;0;0;0;0;5;5;197965.77333333335;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;183000.0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
822;20;4;4;0.0;0.0;0.0;936.0;936.0;0;0;936;0.0;0.0;1;0;2;2.0;0;32;112;0;0;0;0;56;56;128225.30088495575;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;144240.64705882352;134091.16279069768;173401.8366219416;175202.21953255427;93000.0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
823;60;7;5;0.0;0.0;0.0;847.0;847.0;886;0;1733;0.0;0.0;2;1;3;2.0;100;48;0;0;0;0;0;4;4;192854.50632911394;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;149600.0;225000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
824;50;6;7;0.0;0.0;0.0;778.0;778.0;545;0;1489;0.0;0.0;2;0;3;1.0;335;0;0;0;0;0;0;69;59;142591.36;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;132291.07534246575;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;139500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
825;20;8;5;0.0;0.0;0.0;1489.0;1489.0;0;0;1489;0.0;0.0;2;0;3;2.0;0;140;0;0;0;0;0;0;0;225379.83720930232;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;232600.0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
826;20;10;5;816.0;1636.0;0.0;442.0;2078.0;0;0;2084;1.0;0.0;2;0;2;3.0;188;45;0;0;0;0;0;1;0;316270.6233766234;215184.2105263158;284875.0;175985.4779614325;218876.93356643355;179803.6792189679;231690.65573770492;230093.83333333334;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;385000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
827;45;5;6;0.0;784.0;0.0;0.0;784.0;0;0;784;1.0;0.0;1;0;2;0.0;0;0;116;0;0;0;0;84;58;124834.05172413793;184495.49206349207;181169.40553633217;110150.0;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;132291.07534246575;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;109500.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
828;20;7;5;0.0;20.0;0.0;1434.0;1454.0;0;0;1434;0.0;0.0;2;0;3;2.0;290;39;0;0;0;0;0;8;8;186555.7966101695;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;189000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
829;60;5;5;0.0;249.0;764.0;0.0;1013.0;966;0;2126;0.0;1.0;2;1;3;2.0;486;0;0;0;225;0;0;42;42;212565.42857142858;184495.49206349207;181169.40553633217;210051.76404494382;194690.0;185406.36363636365;175942.37962962964;168112.38732394367;225230.44204018547;151852.7027027027;209942.1052631579;182021.19537815126;144240.64705882352;194411.47318611987;173401.8366219416;146526.62376237623;185000.0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
830;160;7;5;0.0;0.0;0.0;600.0;600.0;623;80;1223;0.0;0.0;2;1;2;2.0;0;166;0;0;0;0;0;1;1;225379.83720930232;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;147400.0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
831;20;6;5;387.0;1040.0;0.0;352.0;1392.0;0;0;1392;1.0;0.0;1;1;3;2.0;0;0;0;0;192;0;0;51;51;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;166000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
832;160;7;5;0.0;0.0;0.0;600.0;600.0;600;80;1200;0.0;0.0;2;1;2;2.0;0;166;0;0;0;0;0;1;1;225379.83720930232;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;151000.0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
