Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;LotShape;LandSlope;ExterQual;ExterCond;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinType2;HeatingQC;Electrical;KitchenQual;Functional;FireplaceQu;GarageFinish;GarageQual;GarageCond;PavedDrive;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;Neighborhood_mean_encoded;Condition1_mean_encoded;Condition2_mean_encoded;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;HouseStyle_mean_encoded;RoofStyle_mean_encoded;RoofMatl_mean_encoded;Exterior1st_mean_encoded;Exterior2nd_mean_encoded;MasVnrType_BrkFace;MasVnrType_Stone;Foundation_mean_encoded;Heating_mean_encoded;CentralAir_Y;GarageType_mean_encoded;SaleType_mean_encoded;SaleCondition_mean_encoded
971;50;4;4;0.0;0.0;0.0;720.0;720.0;472;0;1192;0.0;0.0;1;1;4;0.0;0;0;0;0;0;0;0;57;56;3;2;3;3;3;3;1;1;1;3;4.0;3;7.0;0;0;0;0;2;135000.0;0;0;1;0;0;0;1;0;0;0;1;147318.0962169637;185556.54165517085;181342.1711362025;0;0;0;0;142699.53105979625;170154.0851782335;181304.704672131;107694.51713989761;116412.88446184508;1;0;149706.33151812913;183747.8955447179;0;196147.30620243147;174102.0753371481;148310.1176770559
972;160;7;5;106.0;567.0;0.0;197.0;764.0;862;0;1626;0.0;0.0;2;0;2;2.0;0;27;0;0;0;0;0;6;5;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;0;2;3;3;2;173000.0;0;0;1;0;0;0;1;0;0;0;1;312423.55753103236;186325.61783471535;180342.9375486925;0;0;1;0;212150.66198057664;170407.19551872133;179359.8190577476;214426.02009009628;161531.06507189546;0;1;223278.61363925604;183254.31384552433;1;258919.5230536093;171535.704669612;175379.5490112146
973;120;6;5;0.0;0.0;0.0;918.0;918.0;0;0;918;0.0;0.0;2;0;2;1.0;28;0;0;0;0;0;0;31;31;3;2;3;3;4;3;1;1;1;3;5.0;3;7.0;3;1;3;3;2;99500.0;0;0;1;0;0;0;1;0;0;0;1;189651.42526957617;182676.93917497454;179853.93680990988;0;0;0;1;177768.3786205322;171634.4364746448;180138.7697637433;178384.01994106092;168778.5254919185;1;0;149608.9777927188;181362.12694709803;1;196882.0421698065;171461.2187952938;174140.78377109658
974;20;7;5;102.20131215469613;0.0;0.0;1428.0;1428.0;0;0;1428;0.0;0.0;2;0;3;2.0;0;120;0;0;0;0;0;1;0;3;2;4;3;4;3;1;1;1;5;5.0;4;7.0;0;3;3;3;2;182000.0;1;0;0;0;0;0;1;0;0;0;0;220765.7895106625;186211.2996045484;182718.25522382767;0;0;0;0;175474.1748814041;172789.2121921175;182240.7515981878;227614.1632003977;224343.8152014479;1;0;227624.9129017051;182298.82747012697;1;195755.52858498634;273453.6787072085;269409.7093735504
975;70;7;8;0.0;0.0;0.0;728.0;728.0;883;0;2019;0.0;0.0;1;0;3;2.0;509;135;0;0;0;0;0;99;16;2;2;3;4;4;3;1;1;1;3;5.0;4;7.0;0;1;3;3;2;167500.0;0;0;1;0;0;0;1;0;0;0;0;122328.52519514103;186091.21574177736;111266.66942049183;0;0;0;0;208534.2368033676;172900.43040244473;181468.95146556245;164820.84978772918;171537.2320690012;1;0;133049.5228158426;181196.09428575667;0;134071.10428745457;176020.8027570194;176583.2824232569
976;160;7;5;0.0;641.0;0.0;32.0;673.0;709;0;1382;1.0;0.0;2;1;3;2.0;153;50;0;0;0;0;0;6;6;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;0;1;3;3;2;165000.0;1;0;0;0;0;0;1;0;1;0;0;227643.47902276993;184110.85921245537;182455.53838505567;0;0;1;0;209240.52645642555;173207.32178594585;179118.02198332676;147595.65261023387;149143.0026656842;1;0;226012.74004881727;181625.3106129001;1;133976.1532188228;173482.04974059487;173562.83535999907
977;30;4;7;0.0;0.0;0.0;440.0;440.0;0;0;869;0.0;0.0;1;0;2;0.0;0;0;0;0;0;0;0;83;48;2;2;3;3;4;3;1;1;1;3;4.0;2;7.0;0;0;0;0;2;85500.0;0;0;1;0;0;0;0;0;0;0;1;125981.59716473002;182408.75108821623;179524.5153490406;0;0;0;0;175818.3716315444;171187.88146528145;179399.2408531762;150380.56161913276;148167.04705357476;1;0;224567.31089859435;180966.94875124565;1;192786.27242107765;173590.02588859308;174434.52095970075
978;120;7;5;102.20131215469613;1106.0;0.0;135.0;1241.0;0;0;1241;1.0;0.0;1;1;1;2.0;0;116;0;0;0;0;0;1;0;2;2;4;3;4;3;1;6;1;5;5.0;4;7.0;0;3;3;3;2;199900.0;1;0;0;0;0;0;1;0;0;0;1;230615.05520736385;185583.93571562617;182618.5301523925;0;0;0;1;175267.69359835843;170222.9756072247;178792.17086121667;214350.0750480891;214479.5795728987;1;0;226838.75872016573;180780.13329180225;1;193544.90473786223;273131.03995768033;269468.03597780253
979;20;4;5;0.0;552.0;0.0;342.0;894.0;0;0;894;0.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;53;53;3;1;3;3;3;3;1;2;1;5;5.0;3;7.0;0;1;3;3;2;110000.0;0;0;1;0;0;0;0;0;0;0;1;128901.73675292709;185079.7762933146;182093.2133318478;0;0;0;0;177662.19261809523;174368.20218540772;179161.95490725906;146510.0004466534;149117.89832141635;1;0;151675.88876994472;181312.3672023288;1;136393.51917250783;172646.98458894133;147717.15890938812
980;20;5;6;0.0;651.0;0.0;470.0;1121.0;0;0;1121;1.0;0.0;1;0;3;2.0;0;80;0;0;0;0;0;46;46;3;2;3;3;3;3;1;3;1;3;5.0;3;7.0;0;1;3;3;2;139000.0;0;0;1;0;0;0;1;0;0;0;0;137210.7263954527;142784.05780219354;179393.49881833556;0;0;0;0;176451.6781549548;169814.8432299903;180790.12831923325;213664.41009924735;213754.63646458814;1;0;227323.01543292636;180598.98225130135;1;134206.63131168534;173699.6566960115;173493.42719269294
981;85;7;9;210.0;867.0;0.0;77.0;944.0;0;0;999;1.0;0.0;1;0;3;2.0;144;76;0;0;0;0;0;47;1;2;2;5;3;3;3;3;5;1;4;5.0;5;7.0;0;2;3;3;2;178400.0;0;0;1;0;0;0;1;0;0;0;0;147580.7412600612;183378.34907671233;180413.0292750136;0;0;0;0;133071.01604080357;171917.7078183969;178695.584117776;231263.25416146868;231049.38525822043;0;1;150053.54394643908;183532.83891849773;1;195649.35211348164;173743.31792515903;176399.80138671916
982;60;8;5;975.0;854.0;0.0;371.0;1225.0;1336;0;2612;1.0;0.0;2;1;4;3.0;250;0;0;0;0;0;0;11;10;2;2;4;3;4;3;1;6;1;5;5.0;4;7.0;3;3;3;3;2;336000.0;0;0;1;0;0;0;1;0;0;0;0;334368.9381798906;186562.71465960838;179937.73035554058;0;0;0;0;208580.82977121286;218278.34517887692;181347.63437576024;215657.99174097402;213004.67282010827;1;0;226497.7597756704;181564.70908088578;1;193588.83776757057;174226.77791723883;176175.0835211354
983;20;7;5;16.0;0.0;0.0;1266.0;1266.0;0;0;1266;0.0;0.0;2;0;2;2.0;100;16;0;0;0;0;0;1;1;3;2;4;3;4;3;3;1;1;5;5.0;4;7.0;4;3;3;3;2;159895.0;0;0;1;0;0;0;1;0;0;0;1;195444.23868288193;184175.18351463438;179494.017829673;0;0;0;0;177365.75079350756;173037.71445981198;178012.7061201588;213464.1990240177;215712.01662003485;1;0;224667.1240697716;182685.88045436994;1;193624.52048966434;174535.82037054145;174924.5048873705
984;60;8;5;0.0;0.0;0.0;1128.0;1128.0;1141;0;2290;0.0;0.0;2;1;4;2.0;0;0;0;0;0;0;0;6;6;3;2;4;3;4;3;2;1;1;5;5.0;4;7.0;4;1;3;3;2;255900.0;0;0;1;0;0;0;1;0;0;0;0;196283.7488799481;186373.17296029636;181363.03869349495;0;0;0;0;208608.99281906852;172957.60018013237;180940.55702358412;227732.91807235725;224987.61262384223;1;0;227867.69626390704;182457.84289236175;1;194847.29467535112;173683.27209455162;175120.01148817025
985;90;5;5;0.0;0.0;0.0;0.0;0.0;432;0;1734;0.0;0.0;2;0;4;2.0;0;0;0;0;0;0;0;32;32;3;2;3;3;0;0;0;0;0;3;5.0;4;7.0;0;1;3;3;2;126000.0;0;0;1;0;0;0;1;0;0;0;1;157589.51794849167;183269.94884195938;180964.4686594062;0;1;0;0;143778.87726617308;170781.14805926403;181228.0506067442;179885.08143742956;168837.2747001478;1;0;150202.29596728506;181609.9993264328;1;195761.2133356678;138570.6424837218;177219.3742505184
986;190;5;5;0.0;1040.0;0.0;124.0;1164.0;0;0;1164;1.0;0.0;1;0;3;1.0;0;48;0;0;0;0;0;58;58;3;2;3;3;3;3;1;5;1;3;5.0;3;7.0;0;1;3;3;2;125000.0;0;0;1;0;0;0;1;0;0;0;1;128801.06593476846;185212.84842079662;182755.0263652065;1;0;0;0;176780.18044803705;173748.07536101283;181307.99946316992;146954.74559460912;147365.37431896725;1;0;149547.5011920472;176178.12470922113;0;134795.3743049233;141763.34258152999;176891.58755362642
987;50;6;8;0.0;0.0;0.0;485.0;485.0;634;0;1635;0.0;0.0;1;0;2;1.0;394;0;0;0;0;0;0;96;3;3;2;3;4;3;2;1;1;1;4;5.0;4;7.0;0;1;2;3;2;117000.0;0;0;0;1;0;0;1;0;0;0;0;129550.55124042372;144533.04524505715;180288.7344728635;0;0;0;0;141636.2486934181;216426.8712574235;180312.57077461918;212343.90889296864;215224.44140354043;1;0;151833.1813852669;183159.00002291935;1;192579.36502318963;173697.1943817048;175525.2070326923
988;20;9;5;450.0;1646.0;0.0;284.0;1930.0;0;0;1940;1.0;0.0;2;1;3;3.0;168;95;0;0;0;0;0;1;0;2;2;5;3;5;3;3;6;1;5;5.0;5;7.0;4;3;3;3;2;395192.0;0;0;1;0;0;0;1;0;0;0;1;316669.87806519546;184416.23844598004;181156.20988920546;0;0;0;0;174979.67163304958;215915.37175907934;177794.90352733593;212155.6290133605;214350.9113711532;0;1;223743.15559681898;182929.09336039814;1;193323.905556834;275096.0983064841;275523.01003257505
989;60;6;6;298.0;156.0;0.0;692.0;848.0;912;0;2030;0.0;0.0;2;1;4;2.0;0;224;0;0;0;0;0;31;31;2;2;3;3;3;3;1;2;1;3;5.0;4;7.0;3;3;3;3;2;195000.0;0;0;1;0;0;0;1;0;0;0;1;191652.76782529952;184915.17047242165;180881.47493610968;0;0;0;0;211084.40436216886;170642.11118470324;179943.2676415739;177051.46111768702;167165.59646214833;1;0;151556.02033257508;183788.14581026486;1;193387.58965542223;176073.78166262183;175664.7820630745
990;60;7;5;0.0;0.0;0.0;770.0;770.0;798;0;1576;0.0;0.0;2;1;3;2.0;0;50;0;0;0;0;0;0;0;3;2;4;3;4;4;1;1;1;5;5.0;4;7.0;0;2;3;3;2;197000.0;1;0;0;0;0;0;1;0;0;0;1;220545.27707569354;185123.71550497902;180940.2606736415;0;0;0;0;207769.77614205575;170876.93269509834;178669.44803539698;216320.56993643002;216723.48351509744;1;0;225721.62487821822;180843.36176785262;1;194740.9257899848;277801.903158575;277230.0665720473
991;60;8;5;423.0;1074.0;0.0;322.0;1396.0;985;0;2392;1.0;0.0;2;1;3;3.0;0;70;0;0;0;0;0;9;8;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;3;3;3;3;2;348000.0;0;0;1;0;0;0;1;0;0;0;1;336268.25387250254;183883.32059231616;179995.07450245737;0;0;0;0;209063.8048221912;169667.12871172934;179875.1384897919;214262.32822107675;216829.76320852095;1;0;227253.6681640315;182529.53283087065;1;194631.28081480195;174037.15348336456;176145.4179537042
992;70;8;9;0.0;216.0;0.0;700.0;916.0;826;0;1742;0.0;0.0;1;1;4;2.0;0;169;0;0;0;0;0;127;23;3;2;4;4;3;3;1;4;1;4;5.0;4;7.0;4;1;3;3;1;168000.0;0;0;0;1;0;0;1;0;0;0;0;130061.04623778364;136692.72447377225;179928.24519425657;0;0;0;0;212695.786974688;171765.92896378067;179254.36189480344;147584.35091327946;146552.022140621;1;0;132180.367832217;180872.98113445676;1;193060.15729934367;171537.32209510292;174092.67986487522
993;60;6;8;340.0;536.0;117.0;169.0;822.0;831;0;1851;0.0;0.0;2;1;3;2.0;239;42;0;0;0;0;0;43;14;3;1;3;3;3;3;4;4;3;4;5.0;4;7.0;2;2;3;3;2;187000.0;0;0;1;0;0;0;1;0;0;0;1;148359.99646279705;183381.08192648797;182980.25113874063;0;0;0;0;210185.21555362674;220384.568613163;181161.84360812695;149214.6789088169;146652.38003308335;1;0;149159.7687039355;183187.9626599617;1;196272.66496233313;173177.19980331097;174145.9401906221
994;60;6;5;0.0;0.0;0.0;750.0;750.0;750;0;1500;0.0;0.0;2;1;3;2.0;0;35;0;0;0;0;0;1;0;3;2;3;3;4;3;1;1;1;5;5.0;4;7.0;0;2;3;3;2;173900.0;0;0;1;0;0;0;1;0;0;0;1;199423.9089591683;183933.84507025743;180192.27153907774;0;0;0;0;210035.3356013624;171182.80132656172;180334.61147603302;214302.95138596234;213235.2673545025;1;0;225848.72422209437;182691.48307928277;1;195263.87907050154;276361.86471933365;272602.4027547958
995;20;10;5;230.0;1172.0;0.0;528.0;1700.0;0;0;1718;1.0;0.0;2;0;3;3.0;216;48;0;0;0;0;0;3;2;3;2;5;3;5;3;4;6;1;5;5.0;5;7.0;4;3;3;3;2;337500.0;0;0;1;0;0;0;1;0;1;0;0;317663.98700958485;185664.85622821172;180700.545070361;0;0;0;0;176466.38105164355;215419.46428027208;179349.05171342823;239478.97498307936;235085.13769157178;0;1;226313.7364422169;180859.77385392322;1;193632.22264977664;173522.6121970083;176566.95240183212
996;50;4;7;0.0;384.0;0.0;363.0;747.0;456;0;1230;1.0;0.0;1;1;3;1.0;0;57;0;0;63;0;0;60;56;2;1;3;3;3;3;1;5;1;3;5.0;3;7.0;0;1;3;3;2;121600.0;0;0;1;0;0;0;1;0;0;0;1;125556.67425236438;142598.53907656347;181702.2472025536;0;0;0;0;141972.41284928122;171659.92320571246;181308.90056354756;147215.19059023797;148838.10512241226;1;0;151123.11675931048;183798.4017323242;1;133860.0901328043;171608.0853663093;146277.1681080657
997;20;5;6;0.0;915.0;0.0;135.0;1050.0;0;0;1050;1.0;0.0;1;0;3;1.0;0;319;0;0;0;0;0;45;45;2;2;3;3;3;3;1;3;1;3;5.0;3;7.0;0;1;3;3;2;136500.0;0;0;1;0;0;0;1;0;0;0;1;147831.50015238716;185497.05809673914;179598.44271755908;0;0;0;0;175102.43646288308;218951.54859215792;181107.8944707793;148786.103064628;146296.1946361644;1;0;148072.38435548687;182705.5516955509;1;193876.36342773406;150061.67624708885;175896.38147221896
998;20;6;6;571.0;0.0;0.0;1442.0;1442.0;0;0;1442;0.0;0.0;2;0;2;2.0;371;0;0;0;0;0;0;39;39;2;2;3;3;3;3;1;1;1;3;5.0;3;7.0;3;2;3;3;2;185000.0;0;0;1;0;0;0;1;0;0;0;1;185402.44072277792;210365.775440121;180953.21806132994;0;0;0;0;176172.93693251093;215558.26132968327;178538.57051586904;165699.74769645112;167599.06213686673;1;0;148125.82238589737;182154.22029443845;1;195922.06771011135;172758.5540392111;176637.531600792
999;30;3;4;0.0;0.0;0.0;1007.0;1007.0;0;0;1077;0.0;0.0;1;0;3;1.0;0;100;48;0;0;0;0;84;56;3;2;3;3;3;2;1;1;1;2;5.0;3;7.0;4;1;3;2;1;91000.0;0;0;0;1;0;0;1;0;0;0;1;102788.28217069578;186292.36840443106;183250.83715719185;0;0;0;0;177335.80960415967;214430.58994323653;180539.99167068207;149706.71860741652;151146.59313559966;1;0;135524.40273874204;180685.07064160064;0;134548.59973046882;172849.59100391547;177279.91963369705
1000;20;7;5;24.0;686.0;0.0;501.0;1187.0;0;0;1208;1.0;0.0;2;0;2;2.0;105;61;0;0;0;0;0;4;4;3;2;4;3;4;3;3;6;1;5;5.0;4;7.0;0;2;3;3;2;206000.0;0;0;1;0;0;0;1;0;0;0;1;199207.87245893167;185304.9132888033;182680.4174113906;0;0;0;0;175864.63802919665;169655.35297333647;178695.92009673908;215502.1871907852;215188.67448484094;0;1;223542.09290938714;181990.86018993935;1;192455.50413030628;174836.83255388224;174407.65374510878
1001;20;3;3;0.0;0.0;0.0;0.0;0.0;0;0;944;0.0;0.0;1;0;2;2.0;0;0;0;0;0;0;0;57;57;3;2;3;3;0;0;0;0;0;2;3.0;2;6.0;0;1;3;2;2;82000.0;0;0;1;0;0;0;1;0;0;0;0;127854.21641171128;182789.8187935919;180528.16197891836;0;0;0;0;176607.72279183724;198784.8654300204;188135.219769328;59979.11117984881;134956.30656151776;1;0;110234.87030261551;162982.10225854654;0;135062.23366251765;174009.6327813186;175500.04274144548
1002;30;5;6;0.0;0.0;0.0;691.0;691.0;0;0;691;0.0;0.0;1;0;2;1.0;0;20;94;0;0;0;0;87;57;3;2;3;3;2;3;1;1;1;5;4.0;5;7.0;0;1;2;3;0;86000.0;0;0;1;0;0;0;1;0;0;0;0;130678.61174215339;182501.76910230186;180345.4545081858;0;0;0;0;174370.9294963196;169915.41530080856;179513.67600391785;149668.4582273114;149467.90854186664;1;0;135848.37161736158;182726.38004704745;1;136960.56606326066;173009.93301273402;151154.9436668211
1003;20;8;5;53.0;24.0;0.0;1550.0;1574.0;0;0;1574;0.0;0.0;2;0;3;3.0;144;104;0;0;0;0;0;2;2;2;2;4;3;4;3;1;6;1;5;5.0;4;7.0;4;2;3;3;2;232000.0;0;0;1;0;0;0;1;0;0;0;1;223632.76440570515;170793.20211105244;180554.9704909997;0;0;0;0;176297.79907855787;170577.7303145859;181152.78683092087;215303.05318779458;213521.40152301424;1;0;224606.11777364434;180633.33828498938;1;194663.83633650484;173508.10071124334;175740.67820673756
1004;90;5;6;164.0;0.0;0.0;1680.0;1680.0;0;0;1680;0.0;0.0;2;0;4;2.0;0;0;0;0;0;0;0;31;31;2;2;3;3;3;3;1;1;1;2;5.0;3;7.0;0;1;3;3;2;136905.0;0;0;1;0;0;0;1;0;0;0;0;189974.63906681212;144595.1128432265;180921.19589041095;0;1;0;0;177428.90455078523;171653.66761849786;179202.93747955305;215698.56400928868;216154.6934887483;1;0;149834.36454140523;181121.54280411417;1;133771.0307490902;173429.31958140372;174633.05859357896
1005;120;7;5;16.0;16.0;0.0;1330.0;1346.0;0;0;1504;0.0;0.0;2;0;1;2.0;156;0;0;0;0;0;0;4;3;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;4;3;3;3;2;181000.0;0;0;1;0;0;0;1;0;0;0;1;196893.4916168283;185049.68824472092;182748.0032178646;0;0;0;1;175552.9983146556;171969.52409941572;179760.70017496662;212804.8663289598;215867.3614199292;1;0;227597.20587245666;182799.35397460332;1;193778.42225928677;173935.76287244522;174206.95279782484
1006;80;5;8;220.0;595.0;0.0;390.0;985.0;0;0;985;0.0;0.0;2;0;3;1.0;210;0;0;0;0;0;0;31;31;3;2;4;3;4;4;3;6;1;3;5.0;3;7.0;0;1;3;3;2;149900.0;0;0;1;0;0;0;1;0;0;0;1;200527.54163332877;182976.4958254507;180046.88780129334;0;0;0;0;165245.74134852906;170869.05511606822;177432.9792521664;160835.95385978153;168421.89515880527;1;0;146976.55728392772;181086.48722456305;1;191418.98128583233;172267.4381316407;174999.79050194463
1007;20;6;3;0.0;1237.0;0.0;420.0;1657.0;0;0;1657;0.0;1.0;2;0;3;2.0;0;0;0;0;147;0;0;37;37;0;2;3;3;4;3;1;2;1;4;5.0;3;7.0;3;1;3;3;2;163500.0;0;0;1;0;0;0;1;0;0;0;1;146310.9609372445;216527.5194351663;178938.08620908362;0;0;0;0;174873.41954773132;172752.24181592438;180684.42972489016;178993.15874273743;168348.9743604132;1;0;150866.7428037661;181605.25394471953;1;193288.06745218133;174324.30756745912;176657.2182726071
1008;160;4;4;0.0;273.0;273.0;0.0;546.0;546;0;1092;0.0;0.0;1;1;3;1.0;238;0;0;0;0;0;0;39;39;3;2;3;3;3;3;1;4;2;3;5.0;3;7.0;0;2;3;3;2;88000.0;0;0;0;1;0;0;1;0;0;0;1;100964.5826860649;184407.95878419204;180360.94367599802;0;0;0;1;207260.27303180937;173140.18709033795;179434.71889140474;229674.96362202716;227703.85543316367;1;0;149238.21981805807;180896.6019757566;1;193531.60112202162;173410.10807611368;173985.83119927163
1009;20;7;5;108.0;0.0;0.0;1710.0;1710.0;0;0;1710;0.0;0.0;2;0;3;2.0;100;48;0;0;180;0;0;5;4;2;2;4;3;5;3;2;1;1;5;5.0;4;7.0;4;3;3;3;2;240000.0;0;0;1;0;0;0;1;1;0;0;0;151337.49269742568;183442.98359470748;180871.40266333614;0;0;0;0;174044.13054666814;217938.36346647702;178386.14680093125;214678.97071705761;213893.9339931773;0;1;225674.0121669319;180626.9267832097;1;193295.3647590434;173909.47239599936;176169.82218277027
1010;50;5;5;0.0;0.0;0.0;1008.0;1008.0;0;514;1522;0.0;0.0;2;0;4;0.0;0;0;138;0;0;0;0;80;56;3;2;3;2;3;3;1;1;1;5;5.0;3;7.0;0;0;0;0;1;102000.0;0;0;1;0;0;0;1;0;0;0;1;142042.5637019181;185285.7200778108;180813.88104994083;0;0;0;0;144437.9202464323;171756.31834838123;178698.81759326;148551.68453258375;148656.14069706015;1;0;132414.79712921678;182492.98640692027;1;193860.82620184714;173698.42838904343;177312.40791203067
1011;50;5;5;0.0;0.0;0.0;720.0;720.0;551;0;1271;0.0;0.0;2;0;4;1.0;0;0;108;0;0;0;0;60;58;3;2;3;3;3;3;1;1;1;3;5.0;3;7.0;4;1;3;3;2;135000.0;0;0;1;0;0;0;1;0;0;0;1;136643.59735543406;186157.30053011747;181580.79519592618;0;0;0;0;140999.7629463799;174244.4171344155;180339.4609652503;151303.72246509543;149767.0486722773;1;0;152132.5542997941;181665.80792000235;1;193889.5852139652;173373.4229521157;174379.25632215588
1012;90;5;5;0.0;0.0;0.0;0.0;0.0;0;0;1664;0.0;0.0;2;0;4;0.0;0;0;0;0;0;0;0;45;45;3;2;3;3;0;0;0;0;0;3;5.0;3;7.0;0;0;0;0;2;100000.0;0;0;1;0;0;0;1;0;0;0;1;125942.83527414013;183382.03628662016;180226.46891380975;0;1;0;0;174826.59629150506;221291.51457752896;180680.21591029028;180921.19589041095;157321.99570373434;1;0;149974.8121422336;183458.1538171909;0;195621.28408431128;171985.85904172537;173593.1871045219
1013;70;6;7;0.0;0.0;0.0;602.0;602.0;602;0;1502;0.0;0.0;1;1;3;1.0;96;0;112;0;53;0;0;84;11;3;2;3;4;3;2;1;1;1;3;5.0;4;7.0;3;1;3;3;2;165000.0;0;0;1;0;0;0;1;0;0;0;1;209829.21108817018;185163.07153822435;181907.14604878903;0;0;0;0;211493.14537614494;216819.954612783;179627.33953361542;148875.63571643838;145719.80823039517;1;0;224042.00282817756;183798.50437956082;1;133336.0499069646;174686.8017384373;174663.3844199156
1014;30;5;4;0.0;247.0;465.0;310.0;1022.0;0;0;1022;1.0;0.0;1;0;2;1.0;0;30;226;0;0;0;0;99;3;3;2;3;3;3;3;1;5;3;3;5.0;3;2.0;0;1;3;3;2;85000.0;0;0;0;1;0;0;1;0;0;0;1;127819.02195189342;182754.19081203872;180812.0525308086;0;0;0;0;177591.3930187574;217423.14357342146;180169.04606845506;153199.53772243176;159619.6141372604;1;0;132312.2676564673;166367.7712655849;0;132465.54634982135;172045.79275537483;174274.49514810403
1015;20;6;5;206.0;336.0;0.0;746.0;1082.0;0;0;1082;0.0;0.0;1;0;2;1.0;0;130;0;0;0;0;0;59;57;3;2;3;3;3;2;1;4;1;3;5.0;3;7.0;4;1;3;3;2;119200.0;0;0;1;0;0;0;1;0;0;0;1;148328.56251772228;127715.77636305314;179869.0463331845;0;0;0;0;176678.5825130467;171784.69662156093;181656.70053939923;150444.47392096155;148929.05005883673;1;0;148999.56474313632;183733.42845392245;1;131389.8357838618;173923.06804886172;176732.84650885503
1016;60;8;6;0.0;643.0;0.0;167.0;810.0;855;0;1665;1.0;0.0;2;1;3;2.0;0;45;0;0;0;0;0;8;8;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;0;3;3;3;2;227000.0;0;0;1;0;0;0;1;0;0;0;1;185905.22441455614;183686.7428785085;179870.37030743825;0;0;0;0;210774.25819871543;171953.83843881762;181136.88727703237;214238.98925908838;216054.67086632198;1;0;224005.08622700378;182328.2796454615;1;193800.10347869564;174450.57411205032;174803.53598671145
1017;20;7;5;196.0;690.0;0.0;814.0;1504.0;0;0;1504;1.0;0.0;2;0;3;2.0;115;66;0;0;0;0;0;13;13;3;2;4;3;4;3;4;6;1;5;5.0;4;7.0;3;3;3;3;2;203000.0;0;0;1;0;0;0;1;0;0;0;1;194822.61787697583;185231.6524502152;179579.14225981338;0;0;0;0;174677.72648199063;218376.0149867517;179092.98608096212;214216.69789747027;214548.2232284697;1;0;224565.39629419;180426.90211146427;1;196154.62620528045;173320.70254157;175421.62299021965
1018;120;8;5;0.0;1036.0;0.0;184.0;1220.0;0;0;1360;1.0;0.0;1;0;1;2.0;63;0;0;0;0;0;0;25;25;2;2;4;3;4;3;3;6;1;4;5.0;4;7.0;5;2;3;3;2;187500.0;0;0;1;0;0;0;1;1;0;0;0;307054.45998127176;185332.41470095093;180538.68397526655;0;0;0;1;173320.36104152686;171303.54704886806;179886.8138981916;162736.5550818966;168481.0462718748;1;0;149566.37818575808;182313.03353487377;1;194067.10493805513;146644.99547553874;151433.06114583043
1019;80;7;5;76.0;0.0;0.0;384.0;384.0;670;0;1472;0.0;0.0;2;1;3;2.0;164;0;0;0;0;0;0;16;15;2;2;4;3;4;3;1;1;1;4;5.0;4;7.0;3;2;3;3;2;160000.0;0;0;1;0;0;0;1;0;1;0;0;195383.2715442623;184095.0904601941;182209.94507435756;0;0;0;0;166829.9714393627;169370.22751616457;178296.28163671697;161009.71438854944;166127.47659047082;1;0;225526.7044760252;182283.81792495266;1;193883.4409509607;175014.44450192017;174859.81135985488
1020;120;7;5;145.0;16.0;0.0;1346.0;1362.0;0;0;1506;0.0;0.0;2;0;2;2.0;142;20;0;0;0;0;0;1;1;3;2;4;3;4;3;4;6;1;5;5.0;4;7.0;4;3;3;3;2;213490.0;0;0;1;0;0;0;1;0;0;0;1;192983.09532057444;184619.50141979638;179759.14306536806;0;0;0;1;174524.08975180198;169757.78159319787;179290.02460984813;212339.86278827122;214601.1117149362;1;0;225999.4762185567;181554.7197346679;1;193573.20168212077;171664.12467992448;175043.7893955047
1021;20;4;5;0.0;1024.0;0.0;108.0;1132.0;0;0;1132;1.0;0.0;1;1;2;2.0;252;64;0;0;0;0;0;3;3;3;2;3;3;4;3;1;6;1;5;5.0;4;7.0;0;3;3;3;2;176000.0;0;0;1;0;0;0;1;0;0;0;1;127169.60918066066;182840.8939151113;182044.36391330505;0;0;0;0;174591.78852213506;173376.614605227;180613.14506546088;213267.51176618776;214420.87278175817;1;0;225376.86278594428;182140.52325512088;1;194815.99061446977;171156.9516780245;174227.75788030896
